Id,Price
12965,148838.9361785916
2249,192541.31840432232
14384,149742.57282607272
13040,124670.86066857558
8872,133437.60229693988
12864,255712.15806657134
15712,151963.61548283786
14049,163542.44926821557
1840,126700.17772586024
12019,180654.08053283248
8948,165313.6440745156
15154,165559.29282730733
6943,147451.29242374713
12564,391298.7857241263
12766,178602.90006767024
7255,239903.2988351619
7962,152649.24666470254
709,135042.9916637277
4634,149348.47661118803
889,240799.29430832967
4774,130018.4988249784
13890,191919.83201179735
15431,145302.59960875442
8726,298972.42262288096
10373,146655.9772757216
6413,157012.97994614308
9761,142041.18288641574
15864,144140.44330564828
6147,150333.2050226913
3384,264484.9509205587
320,290168.0223543489
8006,163267.23695759347
14395,186170.58163942955
14976,102797.34419584874
12185,225166.93822824152
4779,138447.11269267995
8551,154790.13106216985
9025,266405.7563545929
10616,224026.71159731626
7475,108842.46024940966
6341,313553.6201293386
14163,145678.7452363926
2211,189750.94555356578
10532,279570.7779762575
14338,139921.97378177216
831,178071.88537044366
3382,183857.51168613703
9209,297251.794763034
7188,236954.83495147646
7197,213954.09706700212
11270,158073.9252343835
15918,94538.3423184801
6937,431387.7421362805
6178,195876.94566163336
10668,128454.91614932356
1413,265370.72767099855
6884,372486.7713151188
8266,207848.6392023034
14019,205634.2346376034
16764,150491.99242870073
15306,171151.59433035136
3740,250917.84368945222
5298,200666.04844779786
8319,175393.42272646338
4229,184838.16800523482
13429,181002.72476780557
1753,458347.09873238555
860,246864.79847171906
14219,142527.1864484661
12113,210511.4300593289
11309,114741.21541574987
9930,197146.94909440828
10570,198582.94208981958
2839,154247.02367922183
6699,127253.5958589793
16647,118292.59117409855
5325,232639.0183264751
13733,140526.31374862592
7818,337260.434753816
12505,214327.32943964674
9489,194429.16765610225
10106,191235.4594085612
7864,210771.80662183292
5134,268765.45383563667
11859,147894.23103344138
7440,330185.92236708885
1525,292107.0396632212
7339,187130.97758456558
8,353791.87482788466
3248,122615.26191027954
8995,242555.29118822538
15178,68415.64096846362
8594,169956.10249387496
15770,231723.79669735252
15859,347450.4976054364
1735,308229.2286565101
11410,496398.1870832213
16397,157733.08922245275
3572,140473.41706227054
5501,108955.11512577595
969,186814.504526787
6977,481475.11861980485
1233,170666.15687896748
4258,158145.516539704
90,412453.8764001129
16650,185090.17459165354
197,100050.85403594161
12514,254471.52490094636
4367,176093.35574774898
3199,216667.35723456892
5600,189982.33172474115
11641,193843.19001668377
14609,126142.45282616495
12775,156037.95613057775
14240,165092.33295774102
7933,188726.24451051882
6945,341855.0506283889
14006,202517.59109853298
6320,236271.1446932319
12061,195255.2830665609
16369,207053.33934932697
16354,363943.0841781577
3970,285236.84990890144
1048,209659.08473179807
3639,215753.40749364079
14448,233549.45576473098
2812,443767.75447028875
3932,144360.8070388372
14875,313229.30484401906
8883,118434.8466589158
7622,277719.7769130095
7252,126057.54348050378
9751,174561.55826530303
2378,208663.48459936457
6816,260309.53665785142
15358,180683.0210377638
7843,142891.69154774747
10448,365520.09927017527
7840,276862.19759372855
8880,233467.91825590274
12551,373854.04740884947
15470,193563.87173916475
16207,202608.07776059475
12123,126140.0881631927
15247,371917.5726151719
7481,187416.48893190696
16171,355029.0099064402
7461,279925.5230652187
902,243593.34648624857
13094,168035.62213511177
11584,254930.96039797275
4462,193600.56132977924
15576,146509.62061349172
16606,263079.0212785143
5427,293951.0102699411
7725,168616.82516793854
5409,206524.72984359358
12579,121185.72810187945
12013,237975.01595996728
11321,189789.5967103402
9932,149058.09196084287
591,150353.2761786152
10357,201854.489315889
3336,230690.4912404796
13,194377.00579154986
4809,225741.37086593953
7555,190508.89271781992
15172,328891.52641454135
6989,140457.95033640563
4707,200359.36735535297
2046,260100.39332364776
6495,90986.60229525762
3873,185721.8046067335
7061,208638.07452709923
12112,225691.19608923144
8917,277531.1210185687
7735,160454.46600650036
16442,216361.95231259757
4244,168455.90291877039
3747,254035.08081777752
11086,146979.12184184554
10080,212217.85420256428
15057,261905.323064512
1331,191627.94837727374
8891,176051.8952294035
13411,236093.05537235606
16730,214599.1082338872
2267,197426.65231777806
3022,185831.47229502126
11190,219610.40666325163
11857,192148.38755355787
9318,201365.3808826276
16512,175926.31134862508
2053,232587.98146365673
13707,131327.31959683268
12143,163505.11539072305
14080,161349.48317569075
6130,175470.02297678532
7936,86932.713662455
10101,157317.30738778933
5663,185463.88708553684
14811,129626.48912124541
1366,189442.17407156678
908,213736.8348763724
2953,124329.85752592947
14629,145440.95101753075
15096,400615.43296622334
2115,180675.7530285301
11770,170037.76846354597
12701,184040.17046964992
14584,134515.17654923818
1893,426830.3882299223
9501,521103.14469255117
2138,122936.14674034546
9346,217103.96784036126
15960,333910.98852195323
8230,164897.73117011483
13843,213409.45840860836
13810,220371.63993721944
15650,186156.18819038747
9974,148153.79483950412
12200,198352.14469194633
538,185550.98429480632
5334,197493.043878044
14823,117272.43006779654
4817,172443.8508604057
9041,223174.0177470845
4359,265083.94965353695
4852,215997.07194859
10141,146149.52147427492
1503,197515.4385698294
16256,428919.0439626695
683,118989.4007751806
14382,220563.71675469863
7248,207349.9320880474
1200,178872.6953602222
3563,163640.3730231481
3681,363428.1070322778
3053,273348.57102664706
4099,206775.73536276468
807,133539.52444659002
4658,317535.2054765945
3535,182697.71862048487
12548,154771.12319273385
10488,192406.90652411635
5851,154543.48911300604
13736,222425.07137276419
875,169946.0201387369
14449,152348.74277841303
3958,330055.29699018114
10727,176719.53498118234
11296,138550.79222812163
13646,246560.96890056026
9599,187469.72257964633
7135,222377.13763071247
5943,337542.4399760913
2695,270823.3515081419
6766,205406.33984986536
5630,180635.82317160536
13586,205605.86232322417
3507,409600.3967141475
10014,130810.85442946607
459,266177.22065699263
3582,267410.8007403785
8560,259596.54840464582
3372,179161.72398989418
13109,274680.55120809056
8160,204640.08241942938
10706,234540.8899969892
9104,318431.4758525223
2870,194157.94021830033
13712,140269.0963178957
13924,138418.7295644706
798,192130.0048809314
9750,445439.22681788786
16248,407153.1641069123
3170,178913.87967346597
12700,231017.50176535457
10601,137652.05973620224
514,186260.13494021873
4010,313002.88243044826
8124,154180.12933986462
10800,172393.1949923418
13628,187976.83847197273
11637,152554.27110446634
781,177776.1014321115
16156,183054.7362398179
12618,246192.30732100294
9766,173968.06421916056
15987,248176.58319305058
11051,338285.0021192731
7673,202868.0792341866
1245,399601.6817170541
2443,151386.15233476312
7413,94553.6686241615
310,143924.3991568515
10921,236782.303072533
8709,98760.72333160348
12404,313325.41508465935
14986,221998.1086418038
10714,353686.2903700596
14286,205204.09740759854
13828,320155.2281906628
8926,436492.0008903127
12233,181024.30357916784
3913,211508.87560120528
5221,197049.36590733752
14965,83704.74913771798
862,176641.20854650554
13907,140154.532727341
5418,194393.23299049013
2045,181266.30334801238
13321,185152.66934163767
2762,230307.93581432433
13888,183714.8868171571
14962,117123.48788289686
13305,331791.14124862186
8487,256993.1709838032
7146,172046.01887634234
1134,167328.65980803157
15092,321756.19612688414
13760,252586.6173800157
11958,440114.7684754673
3177,174039.18509533347
11350,204793.94027705785
1524,106441.75002518314
5527,260575.89075421263
2872,207192.06132468005
8602,380372.800141542
3067,315364.8727731726
10435,218970.53871790905
11222,217046.48803548497
8700,174065.94889226914
10961,209397.17459234525
14305,200392.5108750726
8362,286567.1267089615
4979,148906.37775010525
7180,320828.9835614365
5763,111130.50541298809
2192,223848.3677638306
13581,194648.9555704141
10720,138919.76174799947
1358,234524.54451292678
13366,309943.5932507788
13539,408001.41472152696
12849,210828.17958492134
6794,174005.45090762153
525,468655.32330130844
12223,372653.14893732744
16271,135160.27456449016
5818,128946.3382528026
16588,274294.662996616
8981,118615.04908941578
16476,131660.06078469916
14663,192170.5882344218
3,142113.8827822399
6615,134666.50165472503
12215,288352.289694551
304,263741.5654251115
13634,288029.687999874
9208,168664.85882960522
2175,168971.95262983264
250,198283.0347357793
6045,198661.78188170417
10516,151631.2342680508
1852,491993.59914063563
1573,170621.38341743636
15079,169849.7423861133
5500,178313.90651085455
15775,155476.0816981872
3198,170558.15472230234
6718,181883.87599895106
4149,176338.57368847379
9627,237031.07681152434
7595,307176.6637948732
4538,191277.8262302036
3555,227609.43080097262
10483,368380.2592445656
8834,167636.9642377434
16412,183566.14231674463
6449,158514.26794898353
2767,190558.7203556705
11498,167275.1290503212
16472,150296.53612548366
178,301448.6715279187
10948,187839.39593762343
13313,307968.3517481498
8065,138542.3967546857
102,166057.10306362217
14428,140720.95243576626
11973,134534.6704614901
6663,189025.94623467763
15989,146546.2013390857
10955,438840.36947691895
11772,148254.3714162089
11364,243557.56479364395
7082,165036.3084297473
7749,495185.4374468655
6428,129112.88461661983
6869,107174.13899078273
295,175501.29412745778
12266,249280.2205643432
11129,235670.2276098949
826,495197.621449681
3262,237331.8972131766
15641,297361.70342376304
1662,446594.3157762845
10926,211993.10033847683
10232,223170.37685930773
6376,187776.29207349985
7817,192524.49580223777
354,203574.66484973248
10076,183562.6646360976
11379,308438.10998308746
10184,123235.44713061776
4696,382133.5395969248
13562,503446.8678087949
5436,184330.63404763807
13196,111149.14537100933
14939,307775.23863992235
14004,193045.0483742148
5916,181377.5254741029
7229,180169.65282999421
9143,160621.97555336475
3440,197415.67727316273
319,176059.58974440058
11683,237283.4754292541
12647,221271.8063325668
12788,152126.35156892048
13662,236528.9327070713
423,299534.3487127316
5222,205034.93890904327
9242,183585.090463068
2641,189323.3405067496
4855,164288.43131786684
5360,188054.99664193383
9799,152497.87838294246
5526,255230.1253672793
10309,152582.5079160708
2144,417139.30621780135
7191,182811.9091657895
6732,164804.90611076367
14789,159358.5418209161
13525,151079.7066702904
4066,349160.804910692
16422,213957.6853930755
14890,207221.4019675742
2922,240604.77633055433
3601,119608.23277706675
13416,108537.5926661273
14363,193317.78515120046
9496,265255.85185443185
7115,309540.09031862987
8615,141632.287409744
5218,74547.11136915244
9493,190140.18270781063
10623,172332.32715759068
2272,135342.87246677742
3352,312410.20335814665
84,176898.00151894227
8086,126531.90369201025
2595,196303.5574622768
3531,157314.7251953669
7460,307158.4339857143
9214,281535.0209198499
2790,281866.0411598713
10548,242928.46503223723
9218,187025.01144655223
7435,189616.35547284436
15780,177625.57083294212
7640,205176.4393258225
6223,168623.0735613665
3425,112969.40697175033
10582,147336.86463201398
702,229366.50415758824
2111,177073.9395791063
11730,195224.44276519574
9865,257695.16304484554
16478,301803.22829673573
1885,220095.70946607075
3956,346325.9307166471
16735,115457.02421004791
15264,206953.8914088974
15971,145536.9288464289
5584,219754.12479555942
15242,167164.3360490327
14358,187556.4159612827
11300,196363.72280635269
5446,180503.4910267273
3934,173074.70144087792
6610,176814.94921113274
10164,353919.82547513215
4646,191453.47774720134
13304,200948.07224485758
1985,212840.90895603548
4746,139879.09046801052
7963,213404.0474726681
14083,268246.9285888974
13140,320093.1153285898
15023,254578.62871240315
13093,233390.36301931774
7160,187148.43268951663
7407,179780.3620740862
16056,181866.78310814837
751,489920.677276668
6179,86811.37909992976
9137,239889.32775951657
10992,273114.7893020614
5744,364010.7193756546
10884,159688.89354531642
12858,279363.1658501388
13005,295827.7297618844
16714,191411.2915197877
1419,250069.29206481678
6064,187240.93535119598
3771,182055.296396146
5945,502331.9314026734
8453,66948.35692602678
3806,160871.62035419437
16748,249710.25177680937
11380,239377.7827901573
3107,206785.3956031641
12003,186345.2287751547
14567,283193.68425330275
1079,194534.18974076115
11705,167716.5057019541
7814,190245.97110605068
10174,161200.7516911647
5514,236464.1435707679
5265,248524.08557216715
10520,406831.8020855513
13195,213216.0135893991
14601,407099.71578653494
6012,169698.6833609408
13079,165912.56625482382
9009,128265.44154834929
3122,188294.78227970845
5470,239040.98952595808
4840,161779.8764409405
6270,278425.2849241355
9158,94485.83029814243
10120,101715.66618852521
10672,312728.91800212325
4573,138023.69444648753
12118,296237.3774782229
7447,128219.84977623363
2171,190447.15525954374
6126,318572.0383926727
2836,171618.27325925382
1457,256606.03557305623
11165,229085.87308923274
5923,211137.48462635052
1813,204754.19941303946
3492,261703.9565024516
1917,359719.9946633779
965,440812.1085189363
15795,152600.8484895478
821,201284.01477673516
4568,180055.10475511584
9078,236102.8883216394
11371,127682.59552835286
5149,182872.6752602912
281,196953.63086211827
1918,269220.9354354178
776,128324.01933831995
210,195697.0532515758
10782,182210.95565145055
9653,182885.54385715036
9372,153925.762115124
5868,167974.74110997797
6176,133231.24435542666
3969,119654.922584784
7427,149056.27142877804
8544,543503.744983052
5219,233797.01670953058
16488,126695.25108259053
5855,259633.44176244788
15920,118665.61741756716
4393,417394.79222412594
5770,157796.94424144283
2900,151440.1722415943
8622,88610.99674824919
11610,272343.1329691078
10969,124747.55003442027
11029,104153.98292641954
6193,342206.2274949458
14087,458414.5465208957
13623,156960.0821118802
16689,171872.31160954226
1027,224636.5245219361
949,144729.32723600135
672,98900.20246141306
13832,138563.54954765295
2471,204517.86206633446
8728,274637.58268731576
7742,230216.9583613107
2698,217876.64826708537
9084,172558.63151196728
6075,290039.165537919
2874,168791.63473552288
13119,133245.7909589308
5010,224037.79862391425
1284,179559.04565657573
1151,171104.03883359802
5110,447088.87516671454
11386,143199.20709951807
8019,226038.10422925127
2859,127366.75075812476
16110,180724.22180960767
16027,299748.53892310814
14902,180235.46191884403
14301,196576.68558306896
2451,189621.8322954453
13596,138820.66587952
1464,148981.29555052647
7927,333612.3068992457
9638,226304.88490477108
8009,241719.310167682
11903,165310.70505629023
9243,114733.51182747539
547,190044.22034069302
5511,119702.83380833706
11247,187252.67934972837
15928,385428.6290549085
3434,228781.717294773
7614,119246.27849623653
1380,196490.5734214933
2770,135451.16280507258
111,180796.50484972954
5994,133393.08076100872
12341,207864.5657550336
2787,254890.4332107283
14410,296799.61683184304
15983,129522.18857374357
14876,216258.65621850002
653,145738.86662244485
2174,275739.5299714238
2575,343611.78399301186
7976,158719.3880422168
5812,329191.8397638298
13589,411768.7568968615
9122,143466.97224542522
8159,466415.0679375838
8754,223486.65242427212
9321,196063.0276174756
13535,179369.10277834805
2083,173210.96265567452
2689,391099.5643617764
2248,276897.7325396192
11649,165585.6558881516
11045,387419.38905400096
1276,83052.02161335033
5962,148071.8868658614
13012,168949.1919628839
4642,168662.1578260035
179,166641.77469405916
15347,465714.10740886035
3339,181247.74133620568
8166,159337.3406090579
